time,angSpeedX,angSpeedY,angSpeedZ,accelX,accelY,accelZ,magnetX,magnetY,magnetZ,altitude,latitude,longitude,state
5214.98,0.03,-0.01,-0.11,-0.94,-8.94,-1.41,13.00,46.27,-11.94,41.78,0.000000,0.000000,0
5215.19,0.03,-0.02,-0.12,-0.47,-9.41,-1.41,12.73,46.18,-11.94,42.17,0.000000,0.000000,0
5215.40,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.55,45.91,-12.24,42.37,0.000000,0.000000,0
5215.62,0.03,-0.01,-0.12,-0.94,-9.41,-0.94,12.82,46.27,-12.04,42.86,0.000000,0.000000,0
5215.83,0.03,0.00,-0.12,-0.47,-8.94,-1.41,12.82,46.18,-11.94,42.37,0.000000,0.000000,0
5216.04,0.03,-0.01,-0.12,-0.47,-8.94,-1.41,12.64,46.00,-12.04,42.66,0.000000,0.000000,0
5216.26,0.03,-0.01,-0.12,-0.94,-9.41,-0.94,12.73,46.27,-11.84,42.37,0.000000,0.000000,0
5216.47,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,13.00,46.18,-12.14,42.56,0.000000,0.000000,0
5216.68,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,13.00,46.09,-12.04,42.46,0.000000,0.000000,0
5216.89,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.91,46.27,-12.04,42.08,0.000000,0.000000,0
5217.10,0.03,-0.01,-0.12,-0.47,-9.41,-1.88,12.55,46.09,-11.94,42.37,0.000000,0.000000,0
5217.32,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.73,45.73,-11.73,42.08,0.000000,0.000000,0
5217.53,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.64,46.00,-11.94,42.27,0.000000,0.000000,0
5217.74,0.03,-0.01,-0.12,-0.47,-9.89,-1.41,13.00,46.00,-11.73,42.08,0.000000,0.000000,0
5217.95,0.03,-0.02,-0.12,-0.47,-8.94,-0.94,12.36,46.27,-11.73,42.46,0.000000,0.000000,0
5218.16,0.03,-0.02,-0.12,-0.47,-8.94,-1.41,12.73,45.91,-11.84,42.17,0.000000,0.000000,0
5218.38,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.82,45.91,-11.84,42.46,0.000000,0.000000,0
5218.59,0.03,-0.01,-0.12,-0.47,-9.89,-1.41,12.55,46.09,-12.14,42.17,0.000000,0.000000,0
5218.80,0.03,-0.02,-0.12,-0.47,-9.41,-1.41,13.27,46.00,-12.04,42.56,0.000000,0.000000,0
5219.01,0.03,-0.02,-0.12,-0.47,-9.41,-1.41,12.64,46.00,-11.84,41.98,0.000000,0.000000,0
5219.23,0.03,-0.02,-0.12,-0.47,-9.41,-1.41,12.82,46.09,-12.24,42.27,0.000000,0.000000,0
5219.44,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.82,45.82,-11.84,42.86,0.000000,0.000000,0
5219.65,0.03,-0.01,-0.12,-0.47,-8.94,-1.41,12.55,46.00,-12.04,42.76,0.000000,0.000000,0
5219.87,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.82,46.09,-11.94,42.66,0.000000,0.000000,0
5220.08,0.03,-0.01,-0.11,-0.94,-8.94,-1.41,12.45,46.09,-11.94,42.56,0.000000,0.000000,0
5220.29,0.04,-0.01,-0.11,-0.94,-9.41,-0.94,12.82,46.00,-12.04,42.37,0.000000,0.000000,0
5220.50,0.03,0.00,-0.12,-0.94,-9.41,-1.41,12.82,46.09,-11.94,42.56,0.000000,0.000000,0
5220.72,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.55,46.18,-12.04,42.56,0.000000,0.000000,0
5220.93,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.82,46.09,-12.35,42.37,0.000000,0.000000,0
5221.14,0.03,-0.01,-0.12,-0.94,-9.41,-0.94,12.73,46.27,-11.94,41.78,0.000000,0.000000,0
5221.36,0.03,-0.01,-0.12,-0.47,-8.94,-1.41,12.73,46.09,-11.73,42.56,0.000000,0.000000,0
5221.57,0.03,-0.01,-0.11,-0.94,-8.94,-1.41,12.73,46.27,-12.14,42.17,0.000000,0.000000,0
5221.78,0.04,-0.02,-0.12,-0.47,-9.41,-1.41,12.73,45.91,-12.04,42.56,0.000000,0.000000,0
5222.00,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.73,45.82,-11.73,42.66,0.000000,0.000000,0
5222.21,0.03,-0.01,-0.12,-0.94,-8.94,-1.88,12.45,46.00,-11.84,42.17,0.000000,0.000000,0
5222.42,0.03,-0.01,-0.12,-0.94,-8.94,-1.41,12.55,46.00,-11.84,42.76,0.000000,0.000000,0
5222.63,0.03,-0.02,-0.12,-0.94,-9.41,-1.41,13.00,46.00,-11.94,42.66,0.000000,0.000000,0
5222.85,0.03,-0.02,-0.12,-0.94,-9.41,-1.88,12.73,46.09,-11.94,42.08,0.000000,0.000000,0
5223.06,0.03,-0.02,-0.12,-0.47,-9.89,-0.94,13.09,46.18,-12.24,42.27,0.000000,0.000000,0
5223.27,0.03,-0.01,-0.12,-0.47,-8.94,-1.41,12.18,46.18,-12.04,41.88,0.000000,0.000000,0
5223.49,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.64,45.91,-11.73,42.37,0.000000,0.000000,0
5223.70,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.73,45.82,-11.94,42.37,0.000000,0.000000,0
5223.91,0.03,-0.00,-0.12,-0.47,-9.41,-1.88,12.82,46.45,-11.84,42.17,0.000000,0.000000,0
5224.12,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.82,46.00,-12.04,42.08,0.000000,0.000000,0
5224.34,0.03,-0.01,-0.12,-0.94,-9.41,-0.94,12.91,45.82,-12.04,42.27,0.000000,0.000000,0
5224.55,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.73,46.18,-11.63,42.17,0.000000,0.000000,0
5224.76,0.03,-0.01,-0.11,0.00,-9.89,-1.41,12.73,45.91,-12.24,42.37,0.000000,0.000000,0
5224.98,0.03,-0.01,-0.12,-0.94,-8.47,-0.94,12.73,46.09,-11.94,43.05,0.000000,0.000000,0
5225.19,0.03,-0.02,-0.12,-0.94,-8.94,-0.94,12.73,45.91,-11.94,42.37,0.000000,0.000000,0
5225.40,0.03,-0.02,-0.12,-0.94,-9.41,-1.41,12.55,46.27,-12.04,42.46,0.000000,0.000000,0
5225.62,0.03,-0.01,-0.12,-0.47,-9.41,-1.88,12.55,45.91,-11.94,42.56,0.000000,0.000000,0
5225.83,0.03,-0.01,-0.12,0.00,-9.41,-1.41,12.45,45.82,-11.73,42.46,0.000000,0.000000,0
5226.04,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.73,46.27,-12.04,43.34,0.000000,0.000000,0
5226.25,0.04,-0.01,-0.11,-0.47,-9.41,-0.94,13.00,46.00,-11.94,42.56,0.000000,0.000000,0
5226.47,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.73,45.91,-12.04,42.46,0.000000,0.000000,0
5226.68,0.03,-0.02,-0.12,-0.94,-9.41,-1.41,12.82,46.00,-11.84,42.76,0.000000,0.000000,0
5226.89,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.82,45.82,-12.14,42.56,0.000000,0.000000,0
5227.11,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.64,46.09,-11.84,42.27,0.000000,0.000000,0
5227.32,0.03,-0.01,-0.12,-0.47,-9.41,-0.94,12.82,45.91,-11.94,42.37,0.000000,0.000000,0
5227.53,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.45,46.00,-12.14,42.27,0.000000,0.000000,0
5227.75,0.04,-0.01,-0.11,-0.47,-9.89,-0.94,12.64,46.00,-12.04,42.08,0.000000,0.000000,0
5227.96,0.03,-0.01,-0.11,-0.94,-9.41,-1.88,12.91,45.91,-11.84,42.46,0.000000,0.000000,0
5228.17,0.03,-0.02,-0.11,-0.94,-9.41,-1.41,12.73,46.09,-11.94,42.95,0.000000,0.000000,0
5228.38,0.03,-0.01,-0.12,-0.94,-9.41,-0.94,12.64,46.00,-11.94,41.78,0.000000,1326.900024,0
5228.60,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.27,46.00,-12.04,42.56,0.000000,1326.900024,0
5228.81,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.82,46.00,-12.14,42.56,0.000000,0.000000,0
5229.02,0.03,-0.01,-0.12,-0.47,-9.41,-0.94,12.55,45.91,-12.14,42.27,0.000000,0.000000,0
5229.24,0.03,-0.02,-0.12,-0.94,-9.41,-1.41,12.73,46.09,-12.14,42.37,0.000000,0.000000,0
5229.45,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,13.09,46.18,-12.24,41.98,0.000000,0.000000,0
5229.66,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.91,46.00,-12.04,42.27,0.000000,0.000000,0
5229.88,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.73,45.91,-12.04,41.68,0.000000,0.000000,0
5230.09,0.03,-0.01,-0.12,-0.94,-8.94,-0.94,12.55,46.00,-11.84,42.76,0.000000,0.000000,0
5230.30,0.03,-0.02,-0.11,-0.47,-9.41,-1.41,12.82,46.09,-12.14,42.76,0.000000,0.000000,0
5230.52,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.55,45.91,-11.84,42.37,0.000000,0.000000,0
5230.73,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.64,46.18,-11.84,42.27,0.000000,0.000000,0
5230.94,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.64,45.73,-11.73,42.37,0.000000,0.000000,0
5231.15,0.03,-0.01,-0.11,-0.47,-8.94,-1.41,12.82,46.00,-12.04,43.34,0.000000,0.000000,0
5231.37,0.03,-0.01,-0.11,-0.47,-9.41,-1.88,12.55,46.09,-11.94,42.27,0.000000,0.000000,0
5231.58,0.03,-0.01,-0.11,-0.47,-9.41,-1.88,12.73,45.91,-12.04,42.17,0.000000,0.000000,0
5231.79,0.03,-0.01,-0.12,-0.47,-9.89,-1.41,12.45,46.00,-11.94,42.76,0.000000,0.000000,0
5232.01,0.04,-0.01,-0.12,-0.94,-9.41,-1.41,12.91,46.00,-11.84,42.27,0.000000,0.000000,0
5232.22,0.03,-0.02,-0.12,-0.47,-9.41,-1.41,12.82,46.00,-12.14,42.37,0.000000,0.000000,0
5232.43,0.04,-0.01,-0.12,-0.47,-9.41,-1.41,12.91,46.00,-12.04,42.46,0.000000,0.000000,0
5232.64,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.73,45.82,-12.04,42.37,0.000000,0.000000,0
5232.86,0.03,-0.01,-0.11,-0.94,-8.94,-1.41,12.64,46.18,-12.04,42.27,0.000000,0.000000,0
5233.07,0.03,-0.02,-0.12,-0.94,-9.41,-1.41,12.45,45.64,-12.04,42.66,0.000000,0.000000,0
5233.28,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.91,46.09,-11.94,42.66,0.000000,0.000000,0
5233.50,0.03,-0.01,-0.11,-0.94,-9.89,-1.41,12.64,46.09,-11.94,42.46,0.000000,0.000000,0
5233.71,0.03,-0.02,-0.12,-0.47,-9.41,-0.94,12.82,46.00,-12.04,42.37,0.000000,0.000000,0
5233.92,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.82,46.00,-12.04,41.88,0.000000,0.000000,0
5234.14,0.03,-0.01,-0.12,-0.94,-9.41,-0.94,12.73,46.09,-12.04,42.37,0.000000,0.000000,0
5234.35,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.91,45.73,-12.04,42.56,0.000000,0.000000,0
5234.56,0.03,-0.02,-0.11,-0.47,-9.41,-1.41,12.55,45.91,-11.84,42.08,0.000000,0.000000,0
5234.77,0.03,-0.02,-0.12,-0.47,-9.41,-1.41,12.64,46.09,-12.04,42.76,0.000000,0.000000,0
5234.99,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.73,46.09,-12.14,41.88,0.000000,0.000000,0
5235.20,0.03,-0.02,-0.11,-0.94,-9.41,-1.88,12.91,45.91,-12.14,42.27,0.000000,0.000000,0
5235.41,0.03,-0.02,-0.12,-0.94,-9.89,-0.94,12.73,46.18,-12.35,42.76,0.000000,0.000000,0
5235.62,0.03,-0.01,-0.12,-0.47,-8.94,-1.41,12.91,46.09,-11.63,42.76,0.000000,0.000000,0
5235.84,0.03,-0.01,-0.12,-0.94,-9.41,-1.88,12.45,45.91,-11.84,42.27,0.000000,0.000000,0
5236.05,0.03,-0.02,-0.11,-0.47,-9.41,-1.41,12.64,45.91,-12.14,42.37,0.000000,0.000000,0
5236.26,0.04,-0.02,-0.11,-0.47,-9.89,-0.94,12.45,46.00,-12.04,42.56,0.000000,0.000000,0
5236.47,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.64,46.00,-11.84,41.98,0.000000,0.000000,0
5236.68,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.64,45.91,-12.14,42.08,0.000000,0.000000,0
5236.90,0.03,-0.02,-0.12,-0.47,-9.41,-1.41,12.73,45.91,-11.84,42.08,0.000000,0.000000,0
5237.11,0.03,-0.01,-0.11,-0.94,-9.41,-0.94,12.64,46.27,-11.94,42.76,0.000000,0.000000,0
5237.32,0.03,-0.01,-0.12,-0.47,-9.89,-1.88,13.18,46.00,-11.94,42.95,0.000000,0.000000,0
5237.53,0.03,-0.01,-0.12,-0.47,-9.41,-1.88,12.82,46.18,-11.73,42.56,0.000000,0.000000,0
5237.74,0.03,-0.01,-0.12,-0.94,-9.41,-0.94,12.82,46.00,-12.14,42.46,0.000000,0.000000,0
5237.96,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.45,45.82,-12.04,42.56,0.000000,0.000000,0
5238.17,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.82,45.91,-11.73,42.95,0.000000,0.000000,0
5238.38,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.73,46.18,-11.94,42.08,0.000000,1327.066772,0
5238.60,0.03,-0.01,-0.11,0.00,-8.94,-1.41,12.64,46.00,-12.04,42.46,0.000000,1327.066772,0
5238.81,0.03,-0.01,-0.12,-0.47,-8.94,-1.41,12.91,46.00,-12.14,42.27,0.000000,0.000000,0
5239.02,0.03,-0.01,-0.12,-0.47,-9.41,-0.94,12.55,46.27,-12.04,42.86,0.000000,0.000000,0
5239.23,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.45,46.00,-12.14,42.37,0.000000,0.000000,0
5239.45,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.73,45.91,-12.04,42.95,0.000000,0.000000,0
5239.66,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.64,46.09,-12.04,42.37,0.000000,0.000000,0
5239.87,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.73,45.91,-11.73,41.88,0.000000,0.000000,0
5240.09,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.91,46.09,-11.94,42.76,0.000000,0.000000,0
5240.30,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.91,46.18,-12.14,42.37,0.000000,0.000000,0
5240.51,0.04,-0.01,-0.12,-0.94,-8.94,-1.88,12.73,45.91,-11.73,42.76,0.000000,0.000000,0
5240.73,0.03,-0.01,-0.11,-0.47,-8.94,-1.41,12.64,46.27,-11.84,42.37,0.000000,0.000000,0
5240.94,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.64,46.09,-11.84,41.68,0.000000,0.000000,0
5241.15,0.03,-0.01,-0.11,-0.94,-9.89,-1.41,12.55,46.09,-12.14,42.86,0.000000,0.000000,0
5241.37,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.82,46.00,-11.73,42.66,0.000000,0.000000,0
5241.58,0.03,-0.01,-0.12,-0.94,-9.89,-1.41,12.73,46.18,-12.04,42.27,0.000000,0.000000,0
5241.79,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.82,46.00,-11.84,42.56,0.000000,0.000000,0
5242.00,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.45,46.27,-12.14,41.88,0.000000,0.000000,0
5242.22,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.64,46.09,-11.94,42.37,0.000000,0.000000,0
5242.43,0.03,-0.01,-0.11,-0.94,-9.41,-1.88,12.45,46.09,-11.94,42.27,0.000000,0.000000,0
5242.64,0.03,-0.02,-0.12,-0.94,-9.41,-1.41,13.18,46.09,-11.84,42.66,0.000000,0.000000,0
5242.86,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.73,46.09,-11.84,42.76,0.000000,0.000000,0
5243.07,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.64,46.09,-12.04,42.66,0.000000,0.000000,0
5243.28,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.64,45.91,-11.94,41.88,0.000000,0.000000,0
5243.50,0.03,-0.01,-0.12,-0.47,-9.89,-0.94,12.73,45.91,-11.84,42.08,0.000000,0.000000,0
5243.71,0.03,-0.02,-0.12,-0.94,-8.94,-0.94,12.45,46.18,-12.04,42.86,0.000000,0.000000,0
5243.92,0.03,-0.01,-0.12,-0.94,-8.94,-1.41,12.73,46.09,-12.14,41.88,0.000000,0.000000,0
5244.13,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.91,46.09,-11.94,42.37,0.000000,0.000000,0
5244.35,0.03,-0.01,-0.12,-0.94,-9.41,-0.94,12.82,45.73,-12.35,42.76,0.000000,0.000000,0
5244.56,0.03,-0.01,-0.12,-0.47,-8.94,-1.41,12.73,45.91,-11.84,42.27,0.000000,0.000000,0
5244.77,0.03,-0.02,-0.11,-0.47,-9.41,-1.88,12.64,45.91,-11.94,41.88,0.000000,0.000000,0
5244.99,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.91,46.18,-12.04,41.98,0.000000,0.000000,0
5245.20,0.03,-0.01,-0.12,-0.47,-8.94,-0.94,12.73,45.82,-11.84,42.56,0.000000,0.000000,0
5245.41,0.03,-0.01,-0.12,-0.47,-8.94,-1.41,12.64,45.91,-11.94,42.95,0.000000,0.000000,0
5245.62,0.03,-0.01,-0.12,-0.47,-8.94,-0.94,12.64,46.18,-11.94,41.98,0.000000,0.000000,0
5245.84,0.03,-0.02,-0.11,-0.94,-9.41,-1.41,12.73,46.00,-12.04,42.17,0.000000,0.000000,0
5246.05,0.03,-0.02,-0.12,-0.47,-8.94,-0.94,12.64,46.27,-11.94,42.76,0.000000,0.000000,0
5246.26,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.82,46.09,-11.84,41.78,0.000000,0.000000,0
5246.48,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.73,45.64,-12.04,42.95,0.000000,0.000000,0
5246.69,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.36,45.91,-12.14,41.98,0.000000,0.000000,0
5246.90,0.03,-0.01,-0.11,-0.47,-9.41,-1.41,12.82,46.00,-11.94,42.37,0.000000,0.000000,0
5247.12,0.03,-0.01,-0.12,-0.94,-9.41,-1.88,13.00,45.91,-11.84,42.27,0.000000,0.000000,0
5247.33,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.73,45.91,-11.94,42.95,0.000000,0.000000,0
5247.54,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.82,46.18,-12.04,42.37,0.000000,0.000000,0
5247.75,0.03,-0.01,-0.11,-0.47,-9.41,-0.94,12.27,46.00,-11.84,42.56,0.000000,0.000000,0
5247.97,0.03,-0.01,-0.12,-0.94,-9.41,-0.94,12.82,46.18,-11.84,42.37,0.000000,0.000000,0
5248.18,0.03,-0.02,-0.11,-0.47,-9.41,-1.41,13.00,45.73,-11.84,42.66,0.000000,0.000000,0
5248.39,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.27,46.00,-11.73,42.17,0.000000,0.000000,0
5248.61,0.03,-0.01,-0.11,-0.94,-9.41,-1.41,12.73,46.18,-12.14,42.17,0.000000,0.000000,0
5248.82,0.03,-0.02,-0.12,-0.47,-9.41,-1.41,12.82,46.00,-11.73,42.66,0.000000,0.000000,0
5249.03,0.03,-0.02,-0.12,-0.94,-9.41,-0.94,12.91,46.18,-12.04,42.08,0.000000,0.000000,0
5249.25,0.04,-0.01,-0.12,-0.94,-9.41,-1.41,12.73,46.00,-11.63,42.08,0.000000,0.000000,0
5249.46,0.03,-0.01,-0.12,-0.94,-9.41,-1.41,12.64,46.09,-11.94,43.05,0.000000,0.000000,0
5249.67,0.04,-0.01,-0.12,-0.94,-9.41,-1.88,12.64,45.73,-12.04,41.88,0.000000,0.000000,0
5249.88,0.03,-0.01,-0.12,-0.47,-9.41,-1.41,12.91,45.91,-12.04,41.98,0.000000,0.000000,0
5250.10,0.06,-0.02,-0.11,-0.94,-9.41,-1.41,12.64,46.18,-12.04,42.37,0.000000,0.000000,0
5250.31,0.01,-0.01,-0.11,-0.47,-9.41,-1.88,12.82,45.82,-12.35,42.56,0.000000,0.000000,0
5250.52,0.01,0.00,-0.12,-0.94,-8.94,-0.94,13.00,45.82,-12.35,42.37,0.000000,0.000000,0
5250.74,0.03,-0.02,-0.12,-0.47,-9.41,-1.41,12.82,45.91,-12.45,42.56,0.000000,0.000000,0
5250.95,0.07,-0.02,-0.11,-0.47,-8.94,-1.41,12.00,45.64,-12.76,42.37,0.000000,0.000000,0
5251.16,0.14,-0.02,-0.11,-0.47,-9.41,-0.94,12.91,45.73,-12.86,42.66,0.000000,0.000000,0
5251.37,0.01,-0.01,-0.12,-0.47,-9.41,-1.41,12.91,45.82,-12.35,42.46,0.000000,0.000000,0
5251.59,0.02,-0.01,-0.12,-0.94,-9.89,-1.41,13.09,45.82,-12.35,42.27,0.000000,0.000000,0
5251.80,0.02,-0.01,-0.12,-0.94,-9.41,-1.41,12.64,46.00,-12.45,42.76,0.000000,0.000000,0
5252.01,0.02,-0.01,-0.12,-0.47,-8.94,-1.41,12.55,45.73,-12.14,42.76,0.000000,0.000000,0
5252.23,-0.16,0.04,-0.10,-0.94,-9.41,-1.41,12.55,45.82,-12.45,42.56,0.000000,0.000000,0
5252.44,-1.23,0.39,0.09,-0.94,-8.47,-4.71,13.45,47.45,-4.69,42.66,0.000000,0.000000,0
5252.65,0.27,0.04,-0.12,-0.94,-8.94,-2.35,14.18,47.36,-4.90,42.76,0.000000,0.000000,0
5252.87,0.13,-0.02,-0.12,-0.94,-9.89,-2.35,13.82,47.18,-5.61,42.27,0.000000,0.000000,0
5253.08,0.06,-0.02,-0.12,-0.47,-9.41,-2.82,13.91,47.18,-5.82,41.88,0.000000,0.000000,0
5253.29,0.03,-0.01,-0.12,-0.94,-8.94,-2.82,14.00,46.82,-5.71,42.66,0.000000,0.000000,0
5253.50,0.04,-0.01,-0.12,-0.47,-9.41,-2.35,14.36,47.00,-5.61,42.08,0.000000,0.000000,0
5253.72,0.03,-0.01,-0.12,-0.94,-8.94,-2.35,13.45,47.00,-5.71,43.05,0.000000,0.000000,0
5253.93,-0.04,-0.02,-0.11,-0.47,-8.94,-2.35,14.18,47.18,-5.82,42.46,0.000000,0.000000,0
5254.14,0.05,-0.01,-0.12,-0.94,-9.41,-2.82,14.09,47.27,-5.82,43.24,0.000000,0.000000,0
5254.36,0.00,-0.02,-0.11,-0.94,-8.94,-1.88,13.91,46.73,-6.02,42.37,0.000000,0.000000,0
5254.57,0.67,0.09,-0.16,-0.47,-9.41,-1.88,14.27,46.73,-7.24,42.08,0.000000,0.000000,0
5254.78,0.08,0.05,-0.11,-0.47,-9.41,-0.94,14.73,45.82,-11.33,42.66,0.000000,0.000000,0
5254.99,0.05,-0.08,-0.10,-0.47,-9.41,-1.41,15.00,45.64,-12.24,41.88,0.000000,0.000000,0
5255.20,-0.15,-0.00,-0.11,-0.94,-9.89,-1.41,14.73,45.45,-12.55,42.08,0.000000,0.000000,0
5255.42,-0.31,-0.04,-0.29,-0.94,-9.41,-1.41,14.64,45.91,-11.94,42.37,0.000000,0.000000,0
5255.63,-0.06,-0.18,-0.19,0.47,-9.89,-1.88,11.36,47.27,-7.35,42.66,0.000000,1327.354248,0
5255.84,-0.69,-0.08,-0.25,-0.94,-8.47,-3.30,9.45,47.91,-2.35,42.27,0.000000,0.000000,0
5256.05,-1.05,0.07,-0.35,0.47,-9.41,-6.12,5.91,47.82,9.29,42.37,0.000000,0.000000,0
5256.26,-1.71,0.22,-0.55,0.94,-5.65,-8.00,1.18,43.82,24.80,43.05,0.000000,0.000000,0
5256.48,-0.80,0.40,-0.59,1.41,-2.82,-6.59,-6.55,35.27,37.14,42.56,0.000000,0.000000,0
5256.69,-1.11,0.42,-0.25,5.18,4.71,-13.65,-13.82,30.91,39.59,42.56,0.000000,0.000000,0
5256.90,-0.02,0.38,-0.27,4.24,-2.35,-9.41,-17.18,28.45,40.51,42.56,0.000000,0.000000,0
5257.11,-0.22,0.56,-0.73,4.24,-0.94,-8.00,-24.27,26.09,39.49,43.15,0.000000,0.000000,0
5257.33,0.31,-0.04,-0.63,5.18,-0.47,-7.06,-29.36,22.00,38.98,43.34,0.000000,0.000000,0
5257.54,0.70,0.13,-0.27,4.24,0.94,-7.53,-32.00,22.27,36.94,43.05,0.000000,0.000000,0
5257.75,0.92,-0.22,0.13,4.71,-0.94,-8.47,-32.36,24.36,35.71,42.95,0.000000,0.000000,0
5257.97,-0.45,-0.26,-0.04,4.24,-1.88,-9.89,-27.55,27.55,37.35,42.46,0.000000,0.000000,0
5258.18,-0.35,0.03,-0.27,5.65,-0.47,-6.59,-29.82,22.36,38.78,42.95,0.000000,0.000000,0
5258.39,1.14,-0.04,-0.27,4.24,-0.47,-8.00,-30.27,25.82,36.02,43.34,0.000000,0.000000,0
5258.60,0.59,0.06,-0.34,4.71,-2.82,-7.53,-32.27,31.45,28.47,42.95,0.000000,0.000000,0
5258.82,1.24,-0.02,-0.26,4.71,-3.30,-6.59,-32.64,34.91,22.96,42.86,0.000000,0.000000,0
5259.03,0.06,0.11,0.00,4.71,-5.18,-6.12,-32.91,36.45,18.06,42.95,0.000000,0.000000,0
5259.24,0.25,-0.03,-0.08,4.71,-5.65,-6.59,-32.18,37.00,17.24,43.15,0.000000,0.000000,0
5259.46,0.19,0.37,-0.51,6.12,-5.18,-6.12,-34.36,35.91,16.33,42.66,0.000000,0.000000,0
5259.67,0.23,0.41,-0.55,6.12,-4.71,-5.18,-37.09,33.91,12.65,42.95,0.000000,0.000000,0
5259.88,0.99,0.38,-0.35,8.47,-5.18,-2.82,-40.27,31.09,8.57,42.95,0.000000,0.000000,0
5260.10,1.71,0.07,-0.09,9.89,-6.12,-2.82,-41.82,29.00,6.33,43.63,0.000000,0.000000,0
5260.31,1.84,0.18,-0.05,10.36,-5.18,-2.35,-42.18,28.64,6.02,42.76,0.000000,0.000000,0
5260.52,-0.09,-0.12,0.34,8.94,-3.77,-3.30,-41.45,28.73,2.14,43.15,0.000000,0.000000,0
5260.73,0.65,0.29,0.72,6.59,-5.18,-3.30,-37.64,33.27,0.41,42.66,0.000000,0.000000,0
5260.95,1.53,0.22,0.51,6.12,-5.65,-0.94,-30.91,36.27,-8.57,42.56,0.000000,0.000000,0
5261.16,-0.13,0.19,-0.15,4.24,-6.59,0.47,-24.73,36.18,-16.94,42.76,0.000000,0.000000,0
5261.37,0.15,0.14,0.18,5.65,-7.53,0.47,-23.00,35.64,-19.29,42.95,0.000000,0.000000,0
5261.59,-0.57,0.21,0.10,3.77,-7.53,0.94,-19.00,37.00,-20.71,42.95,0.000000,0.000000,0
5261.80,-0.17,0.10,-0.19,5.18,-8.47,0.47,-17.27,39.64,-17.96,41.88,0.000000,0.000000,0
